_id,ltable_id,rtable_id,label,ltable_nama,ltable_url,ltable_harga,rtable_nama,rtable_url,rtable_harga
125,128,210,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
126,129,210,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
127,159,210,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
128,337,210,0,Canon EOS 200D Mark II Kit 18-55mm Silver,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-silver.html,"Rp10.999.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
129,417,210,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
130,418,210,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
131,431,210,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
132,432,210,1,Canon EOS 6D Mark II Kit EF 24-105mm F/4 L IS II USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-105mm-f4.html,"Rp40.750.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
133,433,210,0,Canon EOS 6D Mark II Kit EF 24-70mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-70mm-f4.html,"Rp37.390.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
134,494,210,0,Canon EOS 200D Mark II Kit 18-55mm White,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-white.html,"Rp10.999.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
135,542,210,0,Canon EOS 6D Mark II Body,https://galaxycamera.id/en/canon-eos-6d-mark-ii-body.html,"Rp26.390.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
136,543,210,0,Canon EOS 200D Mark II Kit 18-55mm Black,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-black.html,"Rp10.999.000,00",Canon EOS 6D Mark II Kit 24-105mm f/4 Lens (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-Mark-II-Kit-24-105mm-f4-Lens?search=kamera&page=3&limit=100,"Rp. 40,750,000"
137,124,211,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
138,125,211,0,Canon EOS R5 Kit 24-105mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-r5-kit-24-105mm-f-4-l-is-usm.html,"Rp82.200.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
139,128,211,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
140,129,211,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
141,159,211,0,Canon EOS R6 Kit RF 24-105mm F4 L IS USM,https://galaxycamera.id/en/canon-eos-r6-rf-24-105mm-f4-l-is-usm.html,"Rp59.990.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
142,337,211,0,Canon EOS 200D Mark II Kit 18-55mm Silver,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-silver.html,"Rp10.999.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
143,417,211,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
144,418,211,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
145,431,211,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
146,432,211,0,Canon EOS 6D Mark II Kit EF 24-105mm F/4 L IS II USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-105mm-f4.html,"Rp40.750.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
147,433,211,1,Canon EOS 6D Mark II Kit EF 24-70mm F/4 L IS USM,https://galaxycamera.id/en/canon-eos-6d-mark-ii-fe-24-70mm-f4.html,"Rp37.390.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
148,494,211,0,Canon EOS 200D Mark II Kit 18-55mm White,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-white.html,"Rp10.999.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
149,542,211,0,Canon EOS 6D Mark II Body,https://galaxycamera.id/en/canon-eos-6d-mark-ii-body.html,"Rp26.390.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
150,543,211,0,Canon EOS 200D Mark II Kit 18-55mm Black,https://galaxycamera.id/en/canon-eos-200d-mark-ii-kit-18-55mm-black.html,"Rp10.999.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
151,706,211,0,Canon EOS 1500D Kit EF-S 18-55mm IS II,https://galaxycamera.id/en/canon-eos-1500d-kit-18-55mm.html,"Rp6.680.000,00",Canon EOS 6D Mark II Kit 24-70mm F/4L IS USM (Promo Cashback Rp 4.000.000 Periode s/d 30 November 2020),https://www.tokocamzone.com/Canon-EOS-6D-MarkII-Kit-24-70mm-F4L-IS-USM?search=kamera&page=3&limit=100,"Rp. 37,390,000"
152,124,213,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
153,127,213,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
154,128,213,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
155,129,213,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
156,157,213,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
157,160,213,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
158,358,213,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
159,417,213,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
160,418,213,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
161,431,213,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
162,601,213,0,Canon EOS M50 Kit EF-M 15-45mm IS STM White,https://galaxycamera.id/en/canon-eos-m50-kit-15-45mm-white.html,"Rp11.200.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
163,706,213,0,Canon EOS 1500D Kit EF-S 18-55mm IS II,https://galaxycamera.id/en/canon-eos-1500d-kit-18-55mm.html,"Rp6.680.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
164,734,213,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
165,735,213,0,Canon EOS 77D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-77d-kit-18-55mm-is-stm.html,"Rp14.690.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
166,736,213,0,Canon EOS 750D Kit 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-750d-kit-18-55mm-is-stm.html,"Rp8.690.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
167,986,213,0,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
168,1089,213,0,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00",Canon EOS 750D Kit EF-S 18-135mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-135mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 13,540,000"
169,124,214,0,Canon EOS RP Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-rp-kit-24-105mm.html,"Rp27.965.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
170,127,214,0,Canon EOS R Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r-kit-rf-24-105mm.html,"Rp43.235.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
171,128,214,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-silver.html,"Rp18.770.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
172,129,214,0,Canon EOS M6 Mark II Kit 18-150mm F/3.5-6.3 IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-kit-18-150mm-black.html,"Rp18.770.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
173,157,214,0,Canon EOS 850D Kit EF-S 18-55mm F/4-5.6 IS STM,https://galaxycamera.id/en/canon-eos-850d-kit-ef-s-18-55mm.html,"Rp15.730.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
174,160,214,0,Canon EOS R6 Kit RF 24-105mm F/4-7.1 IS STM,https://galaxycamera.id/en/canon-eos-r6-kit-24-105mm.html,"Rp48.600.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
175,358,214,0,Canon EOS 90D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-90d-kit-18-55mm.html,"Rp19.550.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
176,417,214,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Silver,https://galaxycamera.id/en/canon-eos-m6-mark-ii-silver-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
177,418,214,0,Canon EOS M6 Mark II Kit EF-M 15-45mm IS STM Black,https://galaxycamera.id/en/canon-eos-m6-mark-ii-black-kit-15-45mm.html,"Rp14.200.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
178,431,214,0,Canon EOS 7D Mark II Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-7d-mark-ii-18-135mm.html,"Rp30.455.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
179,601,214,0,Canon EOS M50 Kit EF-M 15-45mm IS STM White,https://galaxycamera.id/en/canon-eos-m50-kit-15-45mm-white.html,"Rp11.200.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
180,706,214,0,Canon EOS 1500D Kit EF-S 18-55mm IS II,https://galaxycamera.id/en/canon-eos-1500d-kit-18-55mm.html,"Rp6.680.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
181,708,214,0,Canon EOS 3000D Kit EF-S 18-55mm III,https://galaxycamera.id/en/canon-eos-3000d.html,"Rp5.290.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
182,734,214,0,Canon EOS 80D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-80d-kit-18-55mm-is-stm.html,"Rp17.950.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
183,735,214,0,Canon EOS 77D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-77d-kit-18-55mm-is-stm.html,"Rp14.690.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
184,736,214,1,Canon EOS 750D Kit 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-750d-kit-18-55mm-is-stm.html,"Rp8.690.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
185,986,214,0,Canon EOS 800D Kit EF-S 18-135mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-135mm.html,"Rp15.635.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
186,1089,214,0,Canon EOS 800D Kit EF-S 18-55mm IS STM,https://galaxycamera.id/en/canon-eos-800d-kit-18-55mm-is-stm.html,"Rp12.250.000,00",Canon EOS 750D Kit EF-S 18-55mm f/3.5-5.6 IS STM WiFi,https://www.tokocamzone.com/Canon-EOS-750D-Kit-EF-S-18-55mm-f-3-5-5-6-IS-STM-WiFi?search=kamera&page=3&limit=100,"Rp. 10,030,000"
